trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"269","16:40:00","16:40:00","70261","2","San Francisco","0","0","2898.26431637",1
"269","16:46:00","16:46:00","70241","3","San Francisco","0","0","7023.78917774",1
"269","16:54:00","16:54:00","70231","4","San Francisco","0","0","12919.13639448",1
"269","17:00:00","17:00:00","70221","5","San Francisco","0","0","16106.23088462",1
"269","17:05:00","17:05:00","70211","6","San Francisco","0","0","20420.43255028",1
"269","17:09:00","17:09:00","70201","7","San Francisco","0","0","23528.61630354",1
"269","17:14:00","17:14:00","70191","8","San Francisco","0","0","27472.19879384",1
"269","17:20:00","17:20:00","70171","9","San Francisco","0","0","30020.14511328",1
"269","17:23:00","17:23:00","70161","10","San Francisco","0","0","32030.90489518",1
"269","17:29:00","17:29:00","70141","11","San Francisco","0","0","37632.50982533",1
"269","17:33:00","17:33:00","70131","12","San Francisco","0","0","41124.12539828",1
"269","17:40:00","17:40:00","70091","13","San Francisco","0","0","49918.71063818",1
"269","17:48:00","17:48:00","70061","14","San Francisco","0","0","56572.29868355",1
"269","18:00:00","18:00:00","70021","15","San Francisco","0","0","75784.02026952",1
"269","18:06:00","18:06:00","70011","16","San Francisco","0","0","78307.17317776",1
"279","17:32:00","17:32:00","70271","1","San Francisco","0","0","0.00000000",1
"279","17:40:00","17:40:00","70261","2","San Francisco","0","0","2898.26431637",1
"279","17:46:00","17:46:00","70241","3","San Francisco","0","0","7023.78917774",1
"279","17:54:00","17:54:00","70231","4","San Francisco","0","0","12919.13639448",1
"279","18:00:00","18:00:00","70221","5","San Francisco","0","0","16106.23088462",1
"279","18:05:00","18:05:00","70211","6","San Francisco","0","0","20420.43255028",1
"279","18:09:00","18:09:00","70201","7","San Francisco","0","0","23528.61630354",1
"279","18:14:00","18:14:00","70191","8","San Francisco","0","0","27472.19879384",1
"279","18:20:00","18:20:00","70171","9","San Francisco","0","0","30020.14511328",1
"279","18:23:00","18:23:00","70161","10","San Francisco","0","0","32030.90489518",1
"279","18:29:00","18:29:00","70141","11","San Francisco","0","0","37632.50982533",1
"279","18:33:00","18:33:00","70131","12","San Francisco","0","0","41124.12539828",1
"279","18:40:00","18:40:00","70091","13","San Francisco","0","0","49918.71063818",1
"279","18:48:00","18:48:00","70061","14","San Francisco","0","0","56572.29868355",1
"279","19:00:00","19:00:00","70021","15","San Francisco","0","0","75784.02026952",1
"279","19:06:00","19:06:00","70011","16","San Francisco","0","0","78307.17317776",1
"421H","6:12:00","6:12:00","70321","1","San Francisco","0","0","0.00000000",1
"421H","6:21:00","6:21:00","70311","2","San Francisco","0","0","9881.41415530",1
"421H","6:27:00","6:27:00","70301","3","San Francisco","0","0","15979.11320253",1
"421H","6:42:00","6:42:00","70291","4","San Francisco","0","0","35028.53945594",1
"421H","6:48:00","6:48:00","70281","5","San Francisco","0","0","40331.65111695",1
"421H","6:57:00","6:57:00","70271","6","San Francisco","0","0","45313.50048631",1
"421H","7:08:00","7:08:00","70261","7","San Francisco","0","0","48214.83718408",1
"421H","7:13:00","7:13:00","70241","8","San Francisco","0","0","52340.36204545",1
"421H","7:19:00","7:19:00","70231","9","San Francisco","0","0","58235.70926219",1
"421H","7:23:00","7:23:00","70221","10","San Francisco","0","0","61422.80375233",1
"421H","7:29:00","7:29:00","70211","11","San Francisco","0","0","65737.00541799",1
"421H","7:33:00","7:33:00","70201","12","San Francisco","0","0","68845.18917125",1
"421H","7:37:00","7:37:00","70191","13","San Francisco","0","0","72788.77166154",1
"421H","7:42:00","7:42:00","70171","14","San Francisco","0","0","75336.71798099",1
"421H","7:45:00","7:45:00","70161","15","San Francisco","0","0","77347.47776289",1
"421H","7:49:00","7:49:00","70151","16","San Francisco","0","0","79098.69435467",1
"421H","7:53:00","7:53:00","70141","17","San Francisco","0","0","82950.54346336",1
"421H","7:58:00","7:58:00","70131","18","San Francisco","0","0","86444.75344507",1
"421H","8:02:00","8:02:00","70121","19","San Francisco","0","0","88430.27382947",1
"421H","8:05:00","8:05:00","70111","20","San Francisco","0","0","91123.64617401",1
"421H","8:09:00","8:09:00","70101","21","San Francisco","0","0","93113.21873866",1
"421H","8:12:00","8:12:00","70091","22","San Francisco","0","0","95246.79246413",1
"421H","8:16:00","8:16:00","70081","23","San Francisco","0","0","97571.20931830",1
"421H","8:20:00","8:20:00","70071","24","San Francisco","0","0","99344.03752209",1
"421H","8:23:00","8:23:00","70061","25","San Francisco","0","0","101894.58304879",1
"421H","8:28:00","8:28:00","70051","26","San Francisco","0","0","106047.04584199",1
"421H","8:33:00","8:33:00","70041","27","San Francisco","0","0","109016.02234766",1
"421H","8:39:00","8:39:00","70031","28","San Francisco","0","0","115691.20671668",1
"421H","8:45:00","8:45:00","70021","29","San Francisco","0","0","121109.67039279",1
"421H","8:52:00","8:52:00","70011","30","San Francisco","0","0","123632.81619293",1
"502H","6:07:00","6:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"502H","6:12:00","6:12:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"502H","6:21:00","6:21:00","70052","3","San Jose Diridon","0","0","17579.63984673",1
"502H","6:25:00","6:25:00","70062","4","San Jose Diridon","0","0","21734.56160187",1
"502H","6:32:00","6:32:00","70092","5","San Jose Diridon","0","0","28356.12206120",1
"502H","6:36:00","6:36:00","70112","6","San Jose Diridon","0","0","32504.06729731",1
"502H","6:40:00","6:40:00","70132","7","San Jose Diridon","0","0","37183.45219616",1
"502H","6:45:00","6:45:00","70142","8","San Jose Diridon","0","0","40676.50941023",1
"502H","6:50:00","6:50:00","70162","9","San Jose Diridon","0","0","46277.07612241",1
"502H","6:53:00","6:53:00","70172","10","San Jose Diridon","0","0","48288.45843710",1
"502H","6:57:00","6:57:00","70192","11","San Jose Diridon","0","0","50836.72834188",1
"502H","7:03:00","7:03:00","70212","12","San Jose Diridon","0","0","57883.17439438",1
"502H","7:08:00","7:08:00","70222","13","San Jose Diridon","0","0","62196.30370444",1
"502H","7:20:00","7:20:00","70242","14","San Jose Diridon","0","0","71267.26058375",1
"502H","7:28:00","7:28:00","70262","15","San Jose Diridon","0","0","75392.58559917",1
"504H","7:07:00","7:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"504H","7:12:00","7:12:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"504H","7:21:00","7:21:00","70052","3","San Jose Diridon","0","0","17579.63984673",1
"504H","7:25:00","7:25:00","70062","4","San Jose Diridon","0","0","21734.56160187",1
"504H","7:32:00","7:32:00","70092","5","San Jose Diridon","0","0","28356.12206120",1
"504H","7:36:00","7:36:00","70112","6","San Jose Diridon","0","0","32504.06729731",1
"504H","7:40:00","7:40:00","70132","7","San Jose Diridon","0","0","37183.45219616",1
"504H","7:45:00","7:45:00","70142","8","San Jose Diridon","0","0","40676.50941023",1
"504H","7:50:00","7:50:00","70162","9","San Jose Diridon","0","0","46277.07612241",1
"504H","7:53:00","7:53:00","70172","10","San Jose Diridon","0","0","48288.45843710",1
"504H","7:57:00","7:57:00","70192","11","San Jose Diridon","0","0","50836.72834188",1
"504H","8:03:00","8:03:00","70212","12","San Jose Diridon","0","0","57883.17439438",1
"504H","8:08:00","8:08:00","70222","13","San Jose Diridon","0","0","62196.30370444",1
"504H","8:20:00","8:20:00","70242","14","San Jose Diridon","0","0","71267.26058375",1
"504H","8:28:00","8:28:00","70262","15","San Jose Diridon","0","0","75392.58559917",1
"508H","17:45:00","17:45:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"508H","17:50:00","17:50:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"508H","17:59:00","17:59:00","70052","3","San Jose Diridon","0","0","17579.63984673",1
"508H","18:03:00","18:03:00","70062","4","San Jose Diridon","0","0","21734.56160187",1
"508H","18:10:00","18:10:00","70092","5","San Jose Diridon","0","0","28356.12206120",1
"508H","18:14:00","18:14:00","70112","6","San Jose Diridon","0","0","32504.06729731",1
"508H","18:18:00","18:18:00","70132","7","San Jose Diridon","0","0","37183.45219616",1
"508H","18:23:00","18:23:00","70142","8","San Jose Diridon","0","0","40676.50941023",1
"508H","18:28:00","18:28:00","70162","9","San Jose Diridon","0","0","46277.07612241",1
"508H","18:31:00","18:31:00","70172","10","San Jose Diridon","0","0","48288.45843710",1
"508H","18:35:00","18:35:00","70192","11","San Jose Diridon","0","0","50836.72834188",1
"508H","18:41:00","18:41:00","70212","12","San Jose Diridon","0","0","57883.17439438",1
"508H","18:46:00","18:46:00","70222","13","San Jose Diridon","0","0","62196.30370444",1
"508H","18:58:00","18:58:00","70242","14","San Jose Diridon","0","0","71267.26058375",1
"508H","19:06:00","19:06:00","70262","15","San Jose Diridon","0","0","75392.58559917",1
"506H","16:45:00","16:45:00","70012","1","Gilroy","0","0","0.00000000",1
"506H","16:50:00","16:50:00","70022","2","Gilroy","0","0","2521.94934933",1
"506H","16:59:00","16:59:00","70052","3","Gilroy","0","0","17579.63984673",1
"506H","17:03:00","17:03:00","70062","4","Gilroy","0","0","21734.56160187",1
"506H","17:10:00","17:10:00","70092","5","Gilroy","0","0","28356.12206120",1
"506H","17:14:00","17:14:00","70112","6","Gilroy","0","0","32504.06729731",1
"506H","17:18:00","17:18:00","70132","7","Gilroy","0","0","37183.45219616",1
"506H","17:23:00","17:23:00","70142","8","Gilroy","0","0","40676.50941023",1
"506H","17:28:00","17:28:00","70162","9","Gilroy","0","0","46277.07612241",1
"506H","17:31:00","17:31:00","70172","10","Gilroy","0","0","48288.45843710",1
"506H","17:35:00","17:35:00","70192","11","Gilroy","0","0","50836.72834188",1
"506H","17:41:00","17:41:00","70212","12","Gilroy","0","0","57883.17439438",1
"506H","17:46:00","17:46:00","70222","13","Gilroy","0","0","62196.30370444",1
"506H","17:58:00","17:58:00","70242","14","Gilroy","0","0","71267.26058375",1
"506H","18:06:00","18:06:00","70262","15","Gilroy","0","0","75392.58559911",1
"506H","18:13:00","18:13:00","70272","16","Gilroy","0","0","78280.55307717",1
"506H","18:20:00","18:20:00","70282","17","Gilroy","0","0","83279.76465747",1
"506H","18:26:00","18:26:00","70292","18","Gilroy","0","0","88583.96708149",1
"506H","18:39:00","18:39:00","70302","19","Gilroy","0","0","107634.73244632",1
"506H","18:45:00","18:45:00","70312","20","Gilroy","0","0","113552.28194638",1
"506H","18:58:00","18:58:00","70322","21","Gilroy","0","0","123613.87666835",1
"233","8:28:00","8:28:00","70271","1","San Francisco","0","0","0.00000000",1
"233","8:39:00","8:39:00","70261","2","San Francisco","0","0","2898.26431637",1
"233","8:44:00","8:44:00","70241","3","San Francisco","0","0","7023.78917774",1
"233","8:50:00","8:50:00","70231","4","San Francisco","0","0","12919.13639448",1
"233","8:55:00","8:55:00","70221","5","San Francisco","0","0","16106.23088462",1
"233","9:00:00","9:00:00","70211","6","San Francisco","0","0","20420.43255028",1
"233","9:04:00","9:04:00","70201","7","San Francisco","0","0","23528.61630354",1
"233","9:09:00","9:09:00","70191","8","San Francisco","0","0","27472.19879384",1
"233","9:14:00","9:14:00","70171","9","San Francisco","0","0","30020.14511328",1
"233","9:17:00","9:17:00","70161","10","San Francisco","0","0","32030.90489518",1
"233","9:24:00","9:24:00","70141","11","San Francisco","0","0","37632.50982533",1
"233","9:28:00","9:28:00","70131","12","San Francisco","0","0","41124.12539828",1
"233","9:32:00","9:32:00","70121","13","San Francisco","0","0","43109.64578268",1
"233","9:35:00","9:35:00","70111","14","San Francisco","0","0","45803.01812722",1
"233","9:40:00","9:40:00","70091","15","San Francisco","0","0","49920.07879978",1
"233","9:43:00","9:43:00","70081","16","San Francisco","0","0","52245.12627444",1
"233","9:48:00","9:48:00","70061","17","San Francisco","0","0","56563.47087504",1
"233","9:53:00","9:53:00","70051","18","San Francisco","0","0","60713.28798051",1
"233","10:09:00","10:09:00","70011","19","San Francisco","0","0","78295.19466685",1
"237","9:37:00","9:37:00","70271","1","San Francisco","0","0","0.00000000",1
"237","9:50:00","9:50:00","70261","2","San Francisco","0","0","2898.26431637",1
"237","9:55:00","9:55:00","70241","3","San Francisco","0","0","7023.78917774",1
"237","10:00:00","10:00:00","70231","4","San Francisco","0","0","12919.13639448",1
"237","10:05:00","10:05:00","70221","5","San Francisco","0","0","16106.23088462",1
"237","10:10:00","10:10:00","70211","6","San Francisco","0","0","20420.43255028",1
"237","10:14:00","10:14:00","70201","7","San Francisco","0","0","23528.61630354",1
"237","10:18:00","10:18:00","70191","8","San Francisco","0","0","27472.19879384",1
"237","10:23:00","10:23:00","70171","9","San Francisco","0","0","30020.14511328",1
"237","10:26:00","10:26:00","70161","10","San Francisco","0","0","32030.90489518",1
"237","10:32:00","10:32:00","70141","11","San Francisco","0","0","37632.50982533",1
"237","10:37:00","10:37:00","70131","12","San Francisco","0","0","41124.12539828",1
"237","10:40:00","10:40:00","70121","13","San Francisco","0","0","43109.64578268",1
"237","10:44:00","10:44:00","70111","14","San Francisco","0","0","45803.01812722",1
"237","10:49:00","10:49:00","70091","15","San Francisco","0","0","49920.07879978",1
"237","10:52:00","10:52:00","70081","16","San Francisco","0","0","52245.12627444",1
"237","10:57:00","10:57:00","70061","17","San Francisco","0","0","56563.47087504",1
"237","11:02:00","11:02:00","70051","18","San Francisco","0","0","60713.28798051",1
"237","11:19:00","11:19:00","70011","19","San Francisco","0","0","78295.19466685",1
"257","14:16:00","14:16:00","70271","1","San Francisco","0","0","0.00000000",1
"257","14:24:00","14:24:00","70261","2","San Francisco","0","0","2898.26431637",1
"257","14:29:00","14:29:00","70241","3","San Francisco","0","0","7023.78917774",1
"257","14:34:00","14:34:00","70231","4","San Francisco","0","0","12919.13639448",1
"257","14:39:00","14:39:00","70221","5","San Francisco","0","0","16106.23088462",1
"257","14:44:00","14:44:00","70211","6","San Francisco","0","0","20420.43255028",1
"257","14:47:00","14:47:00","70201","7","San Francisco","0","0","23528.61630354",1
"257","14:52:00","14:52:00","70191","8","San Francisco","0","0","27472.19879384",1
"257","14:56:00","14:56:00","70171","9","San Francisco","0","0","30020.14511328",1
"257","14:59:00","14:59:00","70161","10","San Francisco","0","0","32030.90489518",1
"257","15:05:00","15:05:00","70141","11","San Francisco","0","0","37632.50982533",1
"257","15:09:00","15:09:00","70131","12","San Francisco","0","0","41124.12539828",1
"257","15:13:00","15:13:00","70121","13","San Francisco","0","0","43109.64578268",1
"257","15:16:00","15:16:00","70111","14","San Francisco","0","0","45803.01812722",1
"257","15:21:00","15:21:00","70091","15","San Francisco","0","0","49920.07879978",1
"257","15:24:00","15:24:00","70081","16","San Francisco","0","0","52245.12627444",1
"257","15:32:00","15:32:00","70061","17","San Francisco","0","0","56563.47087504",1
"257","15:37:00","15:37:00","70051","18","San Francisco","0","0","60713.28798051",1
"257","15:57:00","15:57:00","70011","19","San Francisco","0","0","78295.19466685",1
"207","5:51:00","5:51:00","70271","1","San Francisco","0","0","0.00000000",1
"207","5:59:00","5:59:00","70261","2","San Francisco","0","0","2898.26431637",1
"207","6:06:00","6:06:00","70241","3","San Francisco","0","0","7023.78917774",1
"207","6:12:00","6:12:00","70231","4","San Francisco","0","0","12919.13639448",1
"207","6:20:00","6:20:00","70221","5","San Francisco","0","0","16106.23088462",1
"207","6:25:00","6:25:00","70211","6","San Francisco","0","0","20420.43255028",1
"207","6:29:00","6:29:00","70201","7","San Francisco","0","0","23528.61630354",1
"207","6:34:00","6:34:00","70191","8","San Francisco","0","0","27472.19879384",1
"207","6:38:00","6:38:00","70171","9","San Francisco","0","0","30020.14511328",1
"207","6:41:00","6:41:00","70161","10","San Francisco","0","0","32030.90489518",1
"207","6:47:00","6:47:00","70141","11","San Francisco","0","0","37632.50982533",1
"207","6:54:00","6:54:00","70111","12","San Francisco","0","0","45801.17911245",1
"207","7:03:00","7:03:00","70061","13","San Francisco","0","0","56564.43371714",1
"207","7:09:00","7:09:00","70041","14","San Francisco","0","0","63684.13791371",1
"207","7:24:00","7:24:00","70011","15","San Francisco","0","0","78301.28756460",1
"501H","6:00:00","6:00:00","70261","1","San Francisco","0","0","0.00000000",1
"501H","6:05:00","6:05:00","70241","2","San Francisco","0","0","4121.03122797",1
"501H","6:12:00","6:12:00","70221","3","San Francisco","0","0","13198.98782163",1
"501H","6:17:00","6:17:00","70211","4","San Francisco","0","0","17515.70301855",1
"501H","6:24:00","6:24:00","70191","5","San Francisco","0","0","24562.24007722",1
"501H","6:29:00","6:29:00","70171","6","San Francisco","0","0","27109.68992774",1
